,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1
222,222,539,1686,0.9836462749848577,0.0,0.0,0.0,0.8984835147857666,1.3060293197631836,0.9836462749848577,0.0,0.0,0.0
223,223,539,1696,0.9836131903702205,0.0,0.0,0.0,0.9186387062072754,1.3252851963043213,0.9836131903702205,0.0,0.0,0.0
224,224,539,1706,0.983579971619704,0.0,0.0,0.0,0.8920891284942627,1.3213825225830078,0.983579971619704,0.0,0.0,0.0
225,225,539,1716,0.9835466179159049,0.0,0.0,0.0,0.8492817878723145,1.3150646686553955,0.9835466179159049,0.0,0.0,0.0
226,226,539,1726,0.9835131284347649,0.0,0.0,0.0,1.2171282768249512,1.3173506259918213,0.9835131284347649,0.0,0.0,0.0
227,227,539,1736,0.9834795023455027,0.0,0.0,0.0,0.8719007968902588,1.2967188358306885,0.9834795023455027,0.0,0.0,0.0
228,228,539,1746,0.9834457388105456,0.0,0.0,0.0,0.9022977352142334,1.3078453540802002,0.9834457388105456,0.0,0.0,0.0
229,229,539,1756,0.9834118369854598,0.0,0.0,0.0,0.8876993656158447,1.2992346286773682,0.9834118369854598,0.0,0.0,0.0
230,230,539,1766,0.9833777960188795,0.0,0.0,0.0,0.895578145980835,1.301544427871704,0.9833777960188795,0.0,0.0,0.0
231,231,539,1776,0.9833436150524367,0.0,0.0,0.0,0.879535436630249,1.3045287132263184,0.9833436150524367,0.0,0.0,0.0
232,232,539,1786,0.9833092932206883,0.0,0.0,0.0,0.8971362113952637,1.2784316539764404,0.9833092932206883,0.0,0.0,0.0
233,233,539,1796,0.9832748296510427,0.0,0.0,0.0,0.8914361000061035,1.2946178913116455,0.9832748296510427,0.0,0.0,0.0
234,234,539,1806,0.9832402234636871,0.0,0.0,0.0,0.92055344581604,1.2929883003234863,0.9832402234636871,0.0,0.0,0.0
235,235,539,1816,0.9832054737715115,0.0,0.0,0.0,0.8779127597808838,1.2885851860046387,0.9832054737715115,0.0,0.0,0.0
236,236,539,1826,0.9831705796800333,0.0,0.0,0.0,0.8884551525115967,1.2910797595977783,0.9831705796800333,0.0,0.0,0.0
237,237,539,1836,0.9831355402873204,0.0,0.0,0.0,0.928361177444458,1.2855219841003418,0.9831355402873204,0.0,0.0,0.0
238,238,539,1846,0.983100354683914,0.0,0.0,0.0,0.9811227321624756,1.28401517868042,0.983100354683914,0.0,0.0,0.0
239,239,539,1856,0.9830650219527494,0.0,0.0,0.0,0.9363420009613037,1.2794108390808105,0.9830650219527494,0.0,0.0,0.0
240,240,539,1866,0.983029541169076,0.0,0.0,0.0,0.8244805335998535,1.1905486583709717,0.983029541169076,0.0,0.0,0.0
241,241,539,1876,0.982993911400378,0.0,0.0,0.0,0.8533265590667725,1.1137285232543945,0.982993911400378,0.0,0.0,0.0
242,242,539,1886,0.9829581317062908,0.0,0.0,0.0,0.8357839584350586,1.0864005088806152,0.9829581317062908,0.0,0.0,0.0
243,243,539,1896,0.9829222011385199,0.0,0.0,0.0,0.8024611473083496,1.0811853408813477,0.9829222011385199,0.0,0.0,0.0
244,244,539,1906,0.9828861187407564,0.0,0.0,0.0,0.9756214618682861,1.0728580951690674,0.9828861187407564,0.0,0.0,0.0
245,245,539,1916,0.982849883548592,0.0,0.0,0.0,0.972398042678833,1.2619338035583496,0.982849883548592,0.0,0.0,0.0
246,246,539,1926,0.9828134945894335,0.0,0.0,0.0,0.988487958908081,1.2603073120117188,0.9828134945894335,0.0,0.0,0.0
247,247,539,1936,0.9827769508824155,0.0,0.0,0.0,0.9910018444061279,1.2485289573669434,0.9827769508824155,0.0,0.0,0.0
248,248,539,1946,0.9827402514383123,0.0,0.0,0.0,0.9651362895965576,1.258922815322876,0.9827402514383123,0.0,0.0,0.0
249,249,539,1956,0.982703395259449,0.0,0.0,0.0,0.922600507736206,1.2525980472564697,0.982703395259449,0.0,0.0,0.0
250,250,539,1966,0.9826663813396105,0.0,0.0,0.0,0.9629085063934326,1.2449619770050049,0.9826663813396105,0.0,0.0,0.0
251,251,539,1976,0.9826292086639502,0.0,0.0,0.0,0.9443066120147705,1.2447364330291748,0.9826292086639502,0.0,0.0,0.0
252,252,539,1986,0.9825918762088974,0.0,0.0,0.0,0.9913182258605957,1.22932767868042,0.9825918762088974,0.0,0.0,0.0
253,253,539,1996,0.9825543829420633,0.0,0.0,0.0,0.9791362285614014,1.238584041595459,0.9825543829420633,0.0,0.0,0.0
254,254,539,2006,0.9825167278221455,0.0,0.0,0.0,1.0017037391662598,1.2331912517547607,0.9825167278221455,0.0,0.0,0.0
255,255,539,2016,0.9824789097988319,0.0,0.0,0.0,0.9582505226135254,1.2326316833496094,0.9824789097988319,0.0,0.0,0.0
256,256,539,2026,0.9824409278127032,0.0,0.0,0.0,0.9905636310577393,1.2195336818695068,0.9824409278127032,0.0,0.0,0.0
257,257,539,2036,0.9824027807951337,0.0,0.0,0.0,1.0252370834350586,1.229036808013916,0.9824027807951337,0.0,0.0,0.0
258,258,539,2046,0.9823644676681907,0.0,0.0,0.0,1.0592868328094482,1.2285232543945312,0.9823644676681907,0.0,0.0,0.0
259,259,539,2056,0.9823259873445341,0.0,0.0,0.0,1.0459210872650146,1.2227604389190674,0.9823259873445341,0.0,0.0,0.0
260,260,539,2066,0.9822873387273124,0.0,0.0,0.0,1.0776925086975098,1.1996922492980957,0.9822873387273124,0.0,0.0,0.0
261,261,539,2076,0.9822485207100592,0.0,0.0,0.0,1.0130741596221924,1.2130436897277832,0.9822485207100592,0.0,0.0,0.0
262,262,539,2086,0.9822095321765869,0.0,0.0,0.0,1.0836546421051025,1.215183973312378,0.9822095321765869,0.0,0.0,0.0
263,263,539,2096,0.9821703720008804,0.0,0.0,0.0,1.0221989154815674,1.203749179840088,0.9821703720008804,0.0,0.0,0.0
264,264,539,2106,0.9821310390469887,0.0,0.0,0.0,1.085374355316162,1.1976587772369385,0.9821310390469887,0.0,0.0,0.0
265,265,539,2116,0.9820915321689144,0.0,0.0,0.0,1.0548136234283447,1.2048368453979492,0.9820915321689144,0.0,0.0,0.0
266,266,539,2126,0.982051850210503,0.0,0.0,0.0,1.1006007194519043,1.1912651062011719,0.982051850210503,0.0,0.0,0.0
267,267,539,2136,0.9820119920053297,0.0,0.0,0.0,1.0189547538757324,1.1953020095825195,0.9820119920053297,0.0,0.0,0.0
268,268,539,2146,0.9819719563765859,0.0,0.0,0.0,1.0245895385742188,1.2029364109039307,0.9819719563765859,0.0,0.0,0.0
269,269,539,2156,0.9819317421369619,0.0,0.0,0.0,1.0454647541046143,1.197547435760498,0.9819317421369619,0.0,0.0,0.0
270,270,539,2166,0.9818913480885312,0.0,0.0,0.0,1.041088342666626,1.1896634101867676,0.9818913480885312,0.0,0.0,0.0
271,271,539,2176,0.9818507730226305,0.0,0.0,0.0,0.9821250438690186,1.084446907043457,0.9818507730226305,0.0,0.0,0.0
272,272,539,2186,0.9818100157197395,0.0,0.0,0.0,1.0016629695892334,1.0360808372497559,0.9818100157197395,0.0,0.0,0.0
273,273,539,2196,0.9817690749493585,0.0,0.0,0.0,1.3307814598083496,1.0103557109832764,0.9817690749493585,0.0,0.0,0.0
274,274,539,2206,0.981727949469885,0.0,0.0,0.0,1.0021836757659912,1.005885124206543,0.981727949469885,0.0,0.0,0.0
275,275,539,2216,0.9816866380284874,0.0,0.0,0.0,0.9805572032928467,0.9988148212432861,0.9816866380284874,0.0,0.0,0.0
276,276,539,2226,0.981645139360979,0.0,0.0,0.0,0.9237103462219238,0.9983701705932617,0.981645139360979,0.0,0.0,0.0
277,277,539,2236,0.9816034521916874,0.0,0.0,0.0,1.000600814819336,0.9903178215026855,0.9816034521916874,0.0,0.0,0.0
278,278,539,2246,0.9815615752333258,0.0,0.0,0.0,0.9958441257476807,0.9805881977081299,0.9815615752333258,0.0,0.0,0.0
279,279,539,2256,0.9815195071868583,0.0,0.0,0.0,1.1660387516021729,1.1658473014831543,0.9815195071868583,0.0,0.0,0.0
280,280,539,2266,0.9814772467413675,0.0,0.0,0.0,1.1174986362457275,1.1662147045135498,0.9814772467413675,0.0,0.0,0.0
281,281,539,2276,0.9814347925739171,0.0,0.0,0.0,1.047086238861084,1.1523120403289795,0.9814347925739171,0.0,0.0,0.0
282,282,539,2286,0.9813921433494142,0.0,0.0,0.0,1.1493415832519531,1.1619834899902344,0.9813921433494142,0.0,0.0,0.0
283,283,539,2296,0.9813492977204697,0.0,0.0,0.0,1.138458013534546,1.1587755680084229,0.9813492977204697,0.0,0.0,0.0
284,284,539,2306,0.9813062543272559,0.0,0.0,0.0,1.083791971206665,1.1473915576934814,0.9813062543272559,0.0,0.0,0.0
285,285,539,2316,0.981263011797363,0.0,0.0,0.0,1.1804823875427246,1.1500108242034912,0.981263011797363,0.0,0.0,0.0
286,286,539,2326,0.9812195687456526,0.0,0.0,0.0,1.126067876815796,1.1472814083099365,0.9812195687456526,0.0,0.0,0.0
287,287,539,2336,0.9811759237741111,0.0,0.0,0.0,1.1550426483154297,1.1407711505889893,0.9811759237741111,0.0,0.0,0.0
288,288,539,2346,0.9811320754716981,0.0,0.0,0.0,1.1833698749542236,1.1393358707427979,0.9811320754716981,0.0,0.0,0.0
289,289,539,2356,0.9810880224141957,0.0,0.0,0.0,1.2039237022399902,1.1421451568603516,0.9810880224141957,0.0,0.0,0.0
290,290,539,2366,0.9810437631640534,0.0,0.0,0.0,1.1876904964447021,1.1289243698120117,0.9810437631640534,0.0,0.0,0.0
291,291,539,2376,0.9809992962702322,0.0,0.0,0.0,1.199305772781372,1.134629487991333,0.9809992962702322,0.0,0.0,0.0
292,292,539,2386,0.9809546202680461,0.0,0.0,0.0,1.2291862964630127,1.1283936500549316,0.9809546202680461,0.0,0.0,0.0
293,293,539,2396,0.9809097336790007,0.0,0.0,0.0,1.1516010761260986,1.1274614334106445,0.9809097336790007,0.0,0.0,0.0
294,294,539,2406,0.9808646350106307,0.0,0.0,0.0,1.2417912483215332,1.1176106929779053,0.9808646350106307,0.0,0.0,0.0
295,295,539,2416,0.9808193227563343,0.0,0.0,0.0,1.207655668258667,1.1255512237548828,0.9808193227563343,0.0,0.0,0.0
296,296,539,2426,0.9807737953952054,0.0,0.0,0.0,1.2128775119781494,1.1158578395843506,0.9807737953952054,0.0,0.0,0.0
297,297,539,2436,0.9807280513918629,0.0,0.0,0.0,1.243539571762085,1.1104650497436523,0.9807280513918629,0.0,0.0,0.0
298,298,539,2446,0.9806820891962795,0.0,0.0,0.0,1.2409546375274658,1.11865234375,0.9806820891962795,0.0,0.0,0.0
299,299,539,2456,0.980635907243605,0.0,0.0,0.0,1.2331886291503906,1.1063470840454102,0.980635907243605,0.0,0.0,0.0
300,300,539,2466,0.9805895039539899,0.0,0.0,0.0,1.2121398448944092,1.1120874881744385,0.9805895039539899,0.0,0.0,0.0
301,301,539,2476,0.9805428777324046,0.0,0.0,0.0,1.227919578552246,1.101524829864502,0.9805428777324046,0.0,0.0,0.0
302,302,539,2486,0.9804960269684565,0.0,0.0,0.0,1.2327098846435547,1.1057727336883545,0.9804960269684565,0.0,0.0,0.0
303,303,539,2496,0.9804489500362057,0.0,0.0,0.0,1.2712280750274658,1.097761631011963,0.9804489500362057,0.0,0.0,0.0
304,304,539,2506,0.9804016452939753,0.0,0.0,0.0,1.203155517578125,1.0988049507141113,0.9804016452939753,0.0,0.0,0.0
305,305,539,2516,0.980354111084162,0.0,0.0,0.0,1.2509167194366455,1.0961496829986572,0.980354111084162,0.0,0.0,0.0
306,306,539,2526,0.9803063457330415,0.0,0.0,0.0,1.308530569076538,1.0991644859313965,0.9803063457330415,0.0,0.0,0.0
307,307,539,2536,0.9802583475505727,0.0,0.0,0.0,1.2803807258605957,1.0960755348205566,0.9802583475505727,0.0,0.0,0.0
308,308,539,2546,0.9802101148301979,0.0,0.0,0.0,1.556774616241455,1.079221248626709,0.9802101148301979,0.0,0.0,0.0
309,309,539,2556,0.9801616458486407,0.0,0.0,0.0,1.1955540180206299,1.0909423828125,0.9801616458486407,0.0,0.0,0.0
310,310,539,2566,0.9801129388657009,0.0,0.0,0.0,1.2270801067352295,1.07786226272583,0.9801129388657009,0.0,0.0,0.0
311,311,539,2576,0.9800639921240463,0.0,0.0,0.0,1.356494426727295,1.066680669784546,0.9800639921240463,0.0,0.0,0.0
312,312,539,2586,0.9800148038490007,0.0,0.0,0.0,1.362121343612671,1.0743408203125,0.9800148038490007,0.0,0.0,0.0
313,313,539,2596,0.9799653722483305,0.0,0.0,0.0,1.241605281829834,1.0792348384857178,0.9799653722483305,0.0,0.0,0.0
314,314,539,2606,0.9799156955120258,0.0,0.0,0.0,1.251708745956421,1.0793297290802002,0.9799156955120258,0.0,0.0,0.0
315,315,539,2616,0.9798657718120806,0.0,0.0,0.0,1.2350759506225586,1.0653736591339111,0.9798657718120806,0.0,0.0,0.0
316,316,539,2626,0.9798155993022676,0.0,0.0,0.0,1.2850170135498047,1.0685005187988281,0.9798155993022676,0.0,0.0,0.0
317,317,539,2636,0.9797651761179116,0.0,0.0,0.0,1.2268385887145996,1.0702390670776367,0.9797651761179116,0.0,0.0,0.0
318,318,539,2646,0.9797145003756574,0.0,0.0,0.0,1.313307523727417,1.0679059028625488,0.9797145003756574,0.0,0.0,0.0
319,319,539,2656,0.9796635701732362,0.0,0.0,0.0,1.3200058937072754,1.0621869564056396,0.9796635701732362,0.0,0.0,0.0
320,320,539,2666,0.9796123835892273,0.0,0.0,0.0,1.3197126388549805,1.0393049716949463,0.9796123835892273,0.0,0.0,0.0
321,321,539,2676,0.979560938682816,0.0,0.0,0.0,1.3171110153198242,1.0605862140655518,0.979560938682816,0.0,0.0,0.0
322,322,539,2686,0.9795092334935492,0.0,0.0,0.0,1.3242034912109375,1.0461056232452393,0.9795092334935492,0.0,0.0,0.0
323,323,539,2696,0.9794572660410855,0.0,0.0,0.0,1.3356406688690186,1.0501139163970947,0.9794572660410855,0.0,0.0,0.0
324,324,539,2706,0.9794050343249427,0.0,0.0,0.0,1.269012689590454,1.0493412017822266,0.9794050343249427,0.0,0.0,0.0
325,325,539,2716,0.9793525363242417,0.0,0.0,0.0,1.2574257850646973,1.0497639179229736,0.9793525363242417,0.0,0.0,0.0
326,326,539,2726,0.9792997699974444,0.0,0.0,0.0,1.3986907005310059,1.0426723957061768,0.9792997699974444,0.0,0.0,0.0
327,327,539,2736,0.9792467332820907,0.0,0.0,0.0,1.2758541107177734,1.0227510929107666,0.9792467332820907,0.0,0.0,0.0
328,328,539,2746,0.9791934240945286,0.0,0.0,0.0,1.254387378692627,1.0346100330352783,0.9791934240945286,0.0,0.0,0.0
329,329,539,2756,0.9791398403296421,0.0,0.0,0.0,1.3502707481384277,1.018843173980713,0.9791398403296421,0.0,0.0,0.0
330,330,539,2766,0.9790859798605732,0.0,0.0,0.0,1.331782579421997,1.0352246761322021,0.9790859798605732,0.0,0.0,0.0
331,331,539,2776,0.9790318405384416,0.0,0.0,0.0,1.39286470413208,1.0113565921783447,0.9790318405384416,0.0,0.0,0.0
332,332,539,2786,0.9789774201920581,0.0,0.0,0.0,1.339252233505249,1.022972583770752,0.9789774201920581,0.0,0.0,0.0
333,333,539,2796,0.9789227166276346,0.0,0.0,0.0,1.342991828918457,1.010141134262085,0.9789227166276346,0.0,0.0,0.0
334,334,539,2806,0.9788677276284894,0.0,0.0,0.0,1.7281689643859863,1.0208988189697266,0.9788677276284894,0.0,0.0,0.0
335,335,539,2816,0.9788124509547476,0.0,0.0,0.0,1.381946325302124,1.0088629722595215,0.9788124509547476,0.0,0.0,0.0
336,336,539,2826,0.978756884343037,0.0,0.0,0.0,1.3387055397033691,1.0096547603607178,0.978756884343037,0.0,0.0,0.0
337,337,539,2836,0.9787010255061793,0.0,0.0,0.0,1.337702989578247,0.9919722080230713,0.9787010255061793,0.0,0.0,0.0
338,338,539,2846,0.9786448721328763,0.0,0.0,0.0,1.393312692642212,1.0059709548950195,0.9786448721328763,0.0,0.0,0.0
339,339,539,2856,0.9785884218873909,0.0,0.0,0.0,1.412907361984253,1.0986113548278809,0.9785884218873909,0.0,0.0,0.0
340,340,539,2866,0.9785316724092235,0.0,0.0,0.0,1.3690218925476074,1.0043299198150635,0.9785316724092235,0.0,0.0,0.0
341,341,539,2876,0.9784746213127824,0.0,0.0,0.0,1.377363681793213,0.9757490158081055,0.9784746213127824,0.0,0.0,0.0
342,342,539,2886,0.9784172661870504,0.0,0.0,0.0,1.4247779846191406,0.9989221096038818,0.9784172661870504,0.0,0.0,0.0
343,343,539,2896,0.9783596045952444,0.0,0.0,0.0,1.3940966129302979,0.9762063026428223,0.9783596045952444,0.0,0.0,0.0
344,344,539,2906,0.9783016340744709,0.0,0.0,0.0,1.3745465278625488,0.9925980567932129,0.9783016340744709,0.0,0.0,0.0
345,345,539,2916,0.9782433521353747,0.0,0.0,0.0,1.3437256813049316,0.9813125133514404,0.9782433521353747,0.0,0.0,0.0
346,346,539,2926,0.9781847562617829,0.0,0.0,0.0,1.3861725330352783,0.9890482425689697,0.9781847562617829,0.0,0.0,0.0
347,347,539,2936,0.978125843910343,0.0,0.0,0.0,1.3038668632507324,0.9617977142333984,0.978125843910343,0.0,0.0,0.0
348,348,539,2946,0.9780666125101544,0.0,0.0,0.0,1.305607795715332,0.9812455177307129,0.9780666125101544,0.0,0.0,0.0
349,349,539,2956,0.9780070594623947,0.0,0.0,0.0,1.4268147945404053,0.9661941528320312,0.9780070594623947,0.0,0.0,0.0
350,350,539,2966,0.9779471821399401,0.0,0.0,0.0,1.355623722076416,0.9783475399017334,0.9779471821399401,0.0,0.0,0.0
351,351,539,2976,0.9778869778869779,0.0,0.0,0.0,1.2949855327606201,0.9449501037597656,0.9778869778869779,0.0,0.0,0.0
352,352,539,2986,0.9778264440186148,0.0,0.0,0.0,1.2455964088439941,0.8624372482299805,0.9778264440186148,0.0,0.0,0.0
353,353,539,2996,0.9777655778204777,0.0,0.0,0.0,1.2427825927734375,0.8424389362335205,0.9777655778204777,0.0,0.0,0.0
354,354,539,3006,0.9777043765483072,0.0,0.0,0.0,1.1767752170562744,0.8335044384002686,0.9777043765483072,0.0,0.0,0.0
355,355,539,3016,0.9776428374275462,0.0,0.0,0.0,1.2407639026641846,0.8315718173980713,0.9776428374275462,0.0,0.0,0.0
356,356,539,3026,0.97758095765292,0.0,0.0,0.0,1.230729579925537,0.8191964626312256,0.97758095765292,0.0,0.0,0.0
357,357,539,3036,0.97751873438801,0.0,0.0,0.0,1.524263858795166,0.8149337768554688,0.97751873438801,0.0,0.0,0.0
358,358,539,3046,0.9774561647648204,0.0,0.0,0.0,1.254697322845459,0.8095920085906982,0.9774561647648204,0.0,0.0,0.0
359,359,539,3056,0.977393245883338,0.0,0.0,0.0,1.4709086418151855,0.9625654220581055,0.977393245883338,0.0,0.0,0.0
360,360,539,3066,0.9773299748110831,0.0,0.0,0.0,1.446058750152588,0.9631302356719971,0.9773299748110831,0.0,0.0,0.0
361,361,539,3076,0.977266348582655,0.0,0.0,0.0,1.5061604976654053,0.9503498077392578,0.977266348582655,0.0,0.0,0.0
362,362,539,3086,0.9772023641992682,0.0,0.0,0.0,1.403778076171875,0.9567575454711914,0.9772023641992682,0.0,0.0,0.0
363,363,539,3096,0.9771380186282811,0.0,0.0,0.0,1.405313491821289,0.9547455310821533,0.9771380186282811,0.0,0.0,0.0
364,364,539,3106,0.9770733088027173,0.0,0.0,0.0,1.360502004623413,0.9436028003692627,0.9770733088027173,0.0,0.0,0.0
365,365,539,3116,0.9770082316207778,0.0,0.0,0.0,1.4553563594818115,0.9482681751251221,0.9770082316207778,0.0,0.0,0.0
366,366,539,3126,0.9769427839453458,0.0,0.0,0.0,1.3750782012939453,0.9266340732574463,0.9769427839453458,0.0,0.0,0.0
367,367,539,3136,0.9768769626034828,0.0,0.0,0.0,1.4415256977081299,0.9421801567077637,0.9768769626034828,0.0,0.0,0.0
368,368,539,3146,0.9768107643859146,0.0,0.0,0.0,1.366873025894165,0.9419975280761719,0.9768107643859146,0.0,0.0,0.0
369,369,539,3156,0.9767441860465116,0.0,0.0,0.0,1.4159226417541504,0.9355156421661377,0.9767441860465116,0.0,0.0,0.0
370,370,539,3166,0.9766772243017564,0.0,0.0,0.0,1.4071815013885498,0.934424638748169,0.9766772243017564,0.0,0.0,0.0
371,371,539,3176,0.976609875830205,0.0,0.0,0.0,1.4619114398956299,0.9306559562683105,0.976609875830205,0.0,0.0,0.0
372,372,539,3186,0.9765421372719374,0.0,0.0,0.0,1.5146963596343994,0.929901123046875,0.9765421372719374,0.0,0.0,0.0
373,373,539,3196,0.9764740052279989,0.0,0.0,0.0,1.4567816257476807,0.9272334575653076,0.9764740052279989,0.0,0.0,0.0
374,374,539,3206,0.9764054762598311,0.0,0.0,0.0,1.492931604385376,0.9203109741210938,0.9764054762598311,0.0,0.0,0.0
375,375,539,3216,0.9763365468886941,0.0,0.0,0.0,1.8293037414550781,0.922921895980835,0.9763365468886941,0.0,0.0,0.0
376,376,539,3226,0.9762672135950776,0.0,0.0,0.0,1.451392650604248,0.9126262664794922,0.9762672135950776,0.0,0.0,0.0
377,377,539,3236,0.9761974728181017,0.0,0.0,0.0,1.4712207317352295,0.9164454936981201,0.9761974728181017,0.0,0.0,0.0
378,378,539,3246,0.9761273209549072,0.0,0.0,0.0,1.412790060043335,0.9118223190307617,0.9761273209549072,0.0,0.0,0.0
379,379,539,3256,0.9760567543600355,0.0,0.0,0.0,1.4729647636413574,0.8947656154632568,0.9760567543600355,0.0,0.0,0.0
380,380,539,3266,0.975985769344797,0.0,0.0,0.0,1.5259110927581787,0.9048824310302734,0.975985769344797,0.0,0.0,0.0
381,381,539,3276,0.975914362176628,0.0,0.0,0.0,1.5418980121612549,0.886150598526001,0.975914362176628,0.0,0.0,0.0
382,382,539,3286,0.9758425290784373,0.0,0.0,0.0,1.4798352718353271,0.9051618576049805,0.9758425290784373,0.0,0.0,0.0
383,383,539,3296,0.9757702662279389,0.0,0.0,0.0,1.4598398208618164,0.8951737880706787,0.9757702662279389,0.0,0.0,0.0
384,384,539,3306,0.9756975697569757,0.0,0.0,0.0,1.5917656421661377,1.095538854598999,0.9756975697569757,0.0,0.0,0.0
385,385,539,3316,0.9756244357508276,0.0,0.0,0.0,1.4916481971740723,0.8864996433258057,0.9756244357508276,0.0,0.0,0.0
386,386,539,3326,0.9755508602475098,0.0,0.0,0.0,1.4376497268676758,0.8875918388366699,0.9755508602475098,0.0,0.0,0.0
387,387,539,3336,0.9754768392370572,0.0,0.0,0.0,1.4984025955200195,0.8868165016174316,0.9754768392370572,0.0,0.0,0.0
388,388,539,3346,0.9754023686607957,0.0,0.0,0.0,1.509089469909668,0.8794467449188232,0.9754023686607957,0.0,0.0,0.0
389,389,539,3356,0.9753274444106,0.0,0.0,0.0,1.4703102111816406,0.8789563179016113,0.9753274444106,0.0,0.0,0.0
390,390,539,3366,0.9752520623281393,0.0,0.0,0.0,1.4351978302001953,0.83941650390625,0.9752520623281393,0.0,0.0,0.0
391,391,539,3376,0.9751762182041066,0.0,0.0,0.0,1.5052433013916016,0.8721606731414795,0.9751762182041066,0.0,0.0,0.0
392,392,539,3386,0.9750999077774362,0.0,0.0,0.0,1.1999287605285645,0.8343026638031006,0.9750999077774362,0.0,0.0,0.0
393,393,539,3396,0.9750231267345051,0.0,0.0,0.0,0.9699227809906006,0.5175063610076904,0.9750231267345051,0.0,0.0,0.0
394,394,539,3406,0.9749458707083204,0.0,0.0,0.0,0.9727804660797119,0.5146827697753906,0.9749458707083204,0.0,0.0,0.0
395,395,539,3416,0.9748681352776916,0.0,0.0,0.0,1.6478524208068848,0.6333038806915283,0.9748681352776916,0.0,0.0,0.0
396,396,539,3426,0.9747899159663865,0.0,0.0,0.0,1.5415310859680176,0.8520731925964355,0.9747899159663865,0.0,0.0,0.0
397,397,539,3436,0.9747112082422729,0.0,0.0,0.0,1.4343218803405762,0.8166027069091797,0.9747112082422729,0.0,0.0,0.0
398,398,539,3446,0.9746320075164422,0.0,0.0,0.0,1.5918889045715332,0.9230232238769531,0.9746320075164422,0.0,0.0,0.0
399,399,539,3456,0.9745523091423186,0.0,0.0,0.0,1.5761663913726807,0.8519670963287354,0.9745523091423186,0.0,0.0,0.0
400,400,539,3466,0.9744721084147494,0.0,0.0,0.0,1.612471580505371,0.850212812423706,0.9744721084147494,0.0,0.0,0.0
401,401,539,3476,0.97439140056908,0.0,0.0,0.0,1.4954378604888916,0.8287239074707031,0.97439140056908,0.0,0.0,0.0
402,402,539,3486,0.9743101807802094,0.0,0.0,0.0,1.64243483543396,0.8460001945495605,0.9743101807802094,0.0,0.0,0.0
403,403,539,3496,0.974228444161629,0.0,0.0,0.0,1.5565142631530762,0.8423545360565186,0.974228444161629,0.0,0.0,0.0
404,404,539,3506,0.974146185764443,0.0,0.0,0.0,1.5271077156066895,0.8300890922546387,0.974146185764443,0.0,0.0,0.0
405,405,539,3516,0.9740634005763689,0.0,0.0,0.0,1.563976526260376,0.8308098316192627,0.9740634005763689,0.0,0.0,0.0
406,406,539,3526,0.9739800835207195,0.0,0.0,0.0,1.579516887664795,0.8328182697296143,0.9739800835207195,0.0,0.0,0.0
407,407,539,3536,0.9738962294553658,0.0,0.0,0.0,2.0327646732330322,0.845848560333252,0.9738962294553658,0.0,0.0,0.0
408,408,539,3546,0.973811833171678,0.0,0.0,0.0,1.6832423210144043,0.8210189342498779,0.973811833171678,0.0,0.0,0.0
409,409,539,3556,0.973726889393448,0.0,0.0,0.0,1.7745459079742432,0.8053646087646484,0.973726889393448,0.0,0.0,0.0
410,410,539,3566,0.9736413927757891,0.0,0.0,0.0,1.8399877548217773,0.8276157379150391,0.9736413927757891,0.0,0.0,0.0
411,411,539,3576,0.9735553379040157,0.0,0.0,0.0,1.6111299991607666,0.8350715637207031,0.9735553379040157,0.0,0.0,0.0
412,412,539,3586,0.9734687192924992,0.0,0.0,0.0,1.8934502601623535,0.8451085090637207,0.9734687192924992,0.0,0.0,0.0
413,413,539,3596,0.9733815313835031,0.0,0.0,0.0,1.9182264804840088,0.8100368976593018,0.9733815313835031,0.0,0.0,0.0
414,414,539,3606,0.973293768545994,0.0,0.0,0.0,1.8176510334014893,0.8241803646087646,0.973293768545994,0.0,0.0,0.0
415,415,539,3616,0.9732054250744294,0.0,0.0,0.0,1.2928056716918945,0.5207540988922119,0.9732054250744294,0.0,0.0,0.0
416,416,539,3626,0.9731164951875207,0.0,0.0,0.0,1.1027493476867676,0.48094773292541504,0.9731164951875207,0.0,0.0,0.0
417,417,539,3636,0.973026973026973,0.0,0.0,0.0,1.0897552967071533,0.48069262504577637,0.973026973026973,0.0,0.0,0.0
418,418,539,3646,0.9729368526561978,0.0,0.0,0.0,1.1558609008789062,0.47696352005004883,0.9729368526561978,0.0,0.0,0.0
419,419,539,3656,0.9728461280590011,0.0,0.0,0.0,1.2235586643218994,0.47635746002197266,0.9728461280590011,0.0,0.0,0.0
420,420,539,3666,0.9727547931382442,0.0,0.0,0.0,1.4441325664520264,0.46118712425231934,0.9727547931382442,0.0,0.0,0.0
421,421,539,3676,0.9726628417144786,0.0,0.0,0.0,1.1388359069824219,0.4775276184082031,0.9726628417144786,0.0,0.0,0.0
422,422,539,3686,0.9725702675245513,0.0,0.0,0.0,1.122875690460205,0.5043647289276123,0.9725702675245513,0.0,0.0,0.0
423,423,539,3696,0.9724770642201835,0.0,0.0,0.0,1.091975212097168,0.48111796379089355,0.9724770642201835,0.0,0.0,0.0
424,424,539,3706,0.9723832253665189,0.0,0.0,0.0,1.200409173965454,0.49376797676086426,0.9723832253665189,0.0,0.0,0.0
425,425,539,3716,0.9722887444406432,0.0,0.0,0.0,1.7145586013793945,0.6100301742553711,0.9722887444406432,0.0,0.0,0.0
